distance_miles,container_size_encoded,minute_of_day,day_of_week,is_weekend,hour,month,quarter,price
181.75254524878667,1,672,4,0,11,8,3,241.545937786723
214.02002841141197,1,1215,3,0,20,6,2,288.1210482425524
166.49131811500075,1,1125,4,0,18,10,4,231.04289072435225
237.36956706152787,1,1266,1,0,21,3,1,301.1772376397666
99.06587000107648,0,175,2,0,2,7,3,142.1882735800548
258.4021808619092,1,799,0,0,13,3,1,324.56121152161563
36.76452411305222,1,1048,2,0,17,6,2,131.27551185737696
192.0311732035501,0,857,0,0,14,6,2,222.43341627137087
267.5890897204053,0,1168,2,0,19,8,3,293.3122691516545
79.54476773100286,0,1047,6,1,17,4,2,134.0361672156628
101.41622910255431,1,51,2,0,0,8,3,181.13369384292207
95.10532465535798,0,286,3,0,4,3,1,136.55317920739986
171.45779497363495,0,913,5,1,15,3,1,212.50509359331977
126.79718559171882,1,519,0,0,8,2,1,205.1748073726675
36.8479890734962,0,513,4,0,8,6,2,89.4361342503974
267.9297304181557,0,1314,3,0,21,5,2,287.08197065049484
65.37960560180886,0,128,2,0,2,10,4,103.5926117083552
162.55360324161623,1,752,1,0,12,5,2,241.68060569436122
180.46744430149215,1,448,4,0,7,7,3,237.24955883074878
17.0217938760248,1,74,2,0,1,12,4,102.68238405469515
33.23513665802949,1,539,2,0,8,8,3,122.96017811008451
291.64846457671774,0,584,4,0,9,11,4,304.26261859393
201.0311403440678,0,654,2,0,10,7,3,219.4935826391726
14.901727228695941,1,231,5,1,3,3,1,91.98839100413761
239.28877009263462,1,1048,1,0,17,6,2,290.19230154663893
155.02012873685823,1,513,4,0,8,10,4,236.71291957208322
27.183873763150306,0,825,3,0,13,2,1,86.66562617753105
205.82186892409842,1,784,6,1,13,6,2,271.39430898937377
152.30878273119822,0,812,2,0,13,7,3,183.20748852634898
65.45134132772236,0,727,1,0,12,12,4,133.14381055658512
263.92217026620176,1,433,2,0,7,12,4,327.52118323040366
90.95705819857497,0,706,4,0,11,8,3,135.5547318543286
88.9442074587258,1,763,3,0,12,3,1,181.28425963428205
85.46820662872223,0,26,6,1,0,3,1,126.77315202067685
231.39945424127012,0,1042,1,0,17,8,3,269.63343890191635
213.30500776225696,1,640,2,0,10,3,1,266.06038693839463
271.42797721375547,1,421,6,1,7,9,3,317.8331479242947
72.65506977736251,1,41,5,1,0,12,4,143.16047192040708
236.97755568512846,0,438,0,0,7,3,1,276.2873334152029
174.0484450757883,1,582,6,1,9,12,4,244.9677139004915
96.06048484753701,0,1204,2,0,20,1,1,149.2081301665357
15.458969060286439,1,931,4,0,15,6,2,116.48436246086737
246.58952720607746,0,602,0,0,10,5,2,270.76916527674524
76.11605459644012,0,181,1,0,3,7,3,119.8190594765147
191.36419568340125,0,395,4,0,6,6,2,218.54564252971036
166.9160411376447,1,1320,1,0,22,7,3,255.82367814471903
6.312613900801244,1,184,0,0,3,2,1,81.65974295260226
298.33137083222994,0,907,4,0,15,10,4,320.7076720754903
245.22715996103798,1,744,1,0,12,12,4,291.32820383861906
148.50902483782122,0,313,6,1,5,6,2,169.7932144361638
205.700704221503,0,1257,1,0,20,11,4,238.3144963872017
145.5952997942779,1,567,0,0,9,2,1,224.21165791119734
224.6529500272256,0,952,2,0,15,9,3,256.74894959822683
44.62692101657375,1,139,2,0,2,4,2,132.21201076838875
136.67354359403893,1,1390,4,0,23,9,3,229.9408156086483
103.98346723649371,1,31,1,0,0,7,3,180.06231251247019
140.59829683074028,1,446,6,1,7,1,1,205.94610187469235
137.88943259380744,1,1318,2,0,21,5,2,223.89412849563672
47.212715184862326,0,918,4,0,15,6,2,106.95180153021644
293.0641283591636,0,972,5,1,16,10,4,344.8784881585806
9.570182122497775,0,452,6,1,7,2,1,63.284581871758746
7.971518721132659,0,1122,3,0,18,12,4,84.98927426538835
115.16518896742906,1,1341,1,0,22,1,1,201.00716724189897
188.01102305731118,0,895,3,0,14,3,1,215.64586814972958
57.997701910403826,0,314,2,0,5,2,1,110.2662037381986
162.29223115172752,1,1305,4,0,21,11,4,266.1657469445766
218.21773054922627,1,6,1,0,0,7,3,278.00211124895844
32.74787966684458,0,1290,3,0,21,9,3,93.94677926065847
295.4046103647004,0,13,6,1,0,9,3,314.3794405095366
104.32669108309182,0,83,4,0,1,8,3,146.1246206801057
194.51254706723844,1,60,6,1,1,4,2,277.6946224784748
37.662358165039834,0,272,0,0,4,2,1,90.7130751975405
214.2984846727913,1,1047,4,0,17,6,2,276.68644812260845
252.93462238343335,1,569,0,0,9,5,2,322.4293744950605
36.0591169875336,0,113,1,0,1,6,2,89.42922814988063
42.12963053916954,1,491,5,1,8,12,4,146.59708425994148
87.90898724423216,0,1436,0,0,23,2,1,148.33306449400996
8.521065535722139,0,756,3,0,12,8,3,80.05547223951018
295.8851318294828,1,1049,0,0,17,2,1,356.364208582767
181.52330211103165,0,383,2,0,6,8,3,211.92636869161302
184.2388877392459,1,750,0,0,12,9,3,258.55424591409366
287.89384004723263,1,1148,3,0,19,1,1,346.32033996994693
250.448630024231,0,971,4,0,16,6,2,282.7276468109546
245.2016646356631,1,10,4,0,0,4,2,296.9550013986687
105.15319912097956,1,874,6,1,14,6,2,189.99477964799686
103.7847010720704,0,1139,0,0,18,6,2,154.31065036851308
91.06269814473082,1,194,2,0,3,6,2,166.78858228814818
107.27524972401437,0,566,3,0,9,8,3,137.30785417840997
114.00508460115591,0,928,0,0,15,3,1,168.7258004702453
46.30108824927504,1,7,0,0,0,11,4,133.712095216655
110.0046194971176,1,1023,2,0,17,11,4,195.1884219621482
136.79037539719465,1,1219,6,1,20,6,2,230.69780342208102
96.25746493026426,1,757,4,0,12,11,4,179.81185393118668
53.7773556064766,0,643,3,0,10,4,2,101.23748515475566
115.15606746265681,0,132,3,0,2,3,1,152.16404887296352
146.86779309884858,1,1043,5,1,17,4,2,244.19463788408265
217.61487406680286,0,1358,3,0,22,10,4,264.504284387775
214.81513963502775,1,1264,5,1,21,2,1,283.6481655254522
64.79503416958065,0,791,2,0,13,4,2,114.81689098059071
15.813341574629952,0,49,5,1,0,2,1,73.17925587937158
94.62085893308543,0,411,0,0,6,6,2,140.9253473656292
51.35520993339049,0,377,2,0,6,4,2,108.76211301316837
121.75760136862975,0,10,1,0,0,10,4,163.69023222610917
293.90710515001825,1,171,0,0,2,10,4,351.6443962009493
58.416054417040186,1,827,3,0,13,11,4,170.84635652530747
99.06781330977583,1,141,6,1,2,5,2,164.62835140442957
218.90872331427386,0,55,1,0,0,7,3,262.4560423001641
155.20892094426688,0,1361,6,1,22,11,4,221.02474472211532
17.958802354148553,1,870,5,1,14,9,3,143.7525321417035
52.69855535758989,1,1160,6,1,19,12,4,148.35119271176137
280.8986186580928,1,357,0,0,5,12,4,339.7226948269134
35.433672858013395,0,525,6,1,8,1,1,91.14590376188579
192.3523722268632,0,879,2,0,14,3,1,233.63174498491276
238.7360664080689,1,989,4,0,16,9,3,311.8346440142626
83.30452350385255,0,530,2,0,8,2,1,130.0975332936129
218.89801092591358,0,1324,3,0,22,2,1,262.592887659718
55.119077813903175,0,1012,3,0,16,2,1,108.90356297341518
89.00133107596815,0,317,5,1,5,1,1,128.4237734564159
96.9874991108412,1,141,2,0,2,8,3,177.5912995183363
298.94832221644594,0,20,0,0,0,4,2,302.0392940294669
68.29882708929739,1,1216,4,0,20,12,4,166.41179317599918
43.116202066907576,1,1186,5,1,19,2,1,128.46071973514296
278.07897405701607,0,689,0,0,11,6,2,299.27181615580207
52.76955467700406,1,1040,5,1,17,8,3,144.60389042381283
264.3875762906746,0,1272,5,1,21,5,2,299.7716444435605
196.88470515577356,1,230,4,0,3,9,3,250.3034319243541
175.17414193080305,1,1412,6,1,23,11,4,265.8063943564172
226.64491990624018,0,705,2,0,11,8,3,265.40374548350485
219.16969235867478,1,631,0,0,10,8,3,280.09646239464917
37.60522587840254,1,231,4,0,3,7,3,114.86864599867448
299.8425025699733,1,968,4,0,16,12,4,369.41776851388227
282.8574693023749,0,867,6,1,14,10,4,322.7710963433509
269.4946290442653,1,43,1,0,0,1,1,318.3406567014641
188.57529451301002,1,932,1,0,15,10,4,262.07173482958035
159.22344274303268,1,203,4,0,3,2,1,217.14406185590377
163.20218224509213,0,398,2,0,6,11,4,198.05474256449423
9.406398547328571,0,880,1,0,14,4,2,70.52301045900306
152.34350307390565,1,1124,4,0,18,9,3,219.88483013797588
189.01202245967636,1,193,1,0,3,9,3,244.48654111749997
199.3183315886098,0,681,5,1,11,5,2,246.69611890252904
102.98114219013733,0,410,2,0,6,12,4,151.32301728455363
144.0282933365971,0,1017,4,0,16,7,3,202.16705118062924
192.71162896545945,0,1192,4,0,19,6,2,242.12828072163813
131.3501255311786,1,921,4,0,15,6,2,209.39846832744982
288.82988370013993,1,1144,2,0,19,4,2,347.98834558704357
213.1054224063401,0,649,0,0,10,2,1,248.5283950941651
5.375755144012696,1,861,4,0,14,12,4,114.41457893635722
11.867447037264636,0,421,3,0,7,10,4,80.7908046941811
208.63856002317044,0,1423,6,1,23,10,4,259.0876719426517
126.7303037759233,1,294,6,1,4,11,4,208.63031920876045
252.64393001761854,0,1326,0,0,22,8,3,287.13151085539357
56.0395457984473,0,1074,2,0,17,12,4,118.5752911020154
9.0789396454261,0,1421,2,0,23,12,4,77.69827761117047
119.48429328354513,1,924,2,0,15,3,1,198.85613878772432
222.13891077069744,1,507,5,1,8,6,2,286.26077031231296
291.65968134638274,1,404,2,0,6,2,1,334.7561156418881
265.6778944085614,1,258,1,0,4,9,3,326.9804744304797
147.80201052145597,1,1392,2,0,23,2,1,218.32790325732265
244.78109854292813,0,153,5,1,2,10,4,274.2476907000228
25.747485070946144,0,1166,2,0,19,10,4,86.45127845588962
173.82034253754057,1,1005,1,0,16,5,2,241.88976451105341
277.6680318392687,1,182,5,1,3,8,3,326.35796436573844
121.93361850976828,0,1318,0,0,21,12,4,183.43747795232818
288.2296857506191,1,234,3,0,3,10,4,320.432438998511
70.10210353508606,0,231,0,0,3,6,2,115.06099704453483
36.16197381235109,0,783,4,0,13,11,4,98.74878424318963
159.80488914410182,0,148,6,1,2,1,1,182.2989028637161
272.63782723446116,1,147,3,0,2,3,1,320.65416689949643
96.82736952969954,0,898,6,1,14,4,2,139.46001231608102
241.04729422269097,1,1388,6,1,23,5,2,316.99094081107177
54.91319343468288,0,76,5,1,1,9,3,93.92886482000995
224.94326682027716,0,918,1,0,15,10,4,280.40451096642096
169.32294770929215,1,866,0,0,14,1,1,249.1193927048003
56.6300077413398,0,95,0,0,1,4,2,102.38249779788757
216.83573858409454,1,215,2,0,3,10,4,271.06432639987383
215.55805346964607,1,638,2,0,10,7,3,279.8873217746141
157.05339259731488,0,998,1,0,16,4,2,197.66747311380277
71.51295310458902,0,319,6,1,5,6,2,122.73159558139075
44.026698212273985,1,625,5,1,10,8,3,142.70399140910303
287.39023929563785,1,706,4,0,11,8,3,346.75705112447184
198.46469878645078,1,1025,4,0,17,10,4,279.61155139859994
243.72623765414826,0,355,4,0,5,12,4,267.48040896664946
210.60630606982127,1,992,6,1,16,10,4,293.1097355228546
249.69473123172523,0,1197,2,0,19,2,1,273.46937463406266
52.934791825932415,0,839,0,0,13,6,2,98.21442757849827
151.6003162413781,1,1038,2,0,17,6,2,248.00746471235877
201.80180729817653,0,241,1,0,4,8,3,233.50644846211625
35.5000204690893,1,1305,6,1,21,12,4,160.40227072146916
49.23730005188045,1,433,3,0,7,6,2,131.9420811210041
192.02486530402922,0,285,2,0,4,5,2,240.59618207878987
261.2682122548769,1,789,0,0,13,11,4,327.4039033311865
199.8227727877713,1,554,4,0,9,9,3,278.30745203983486
15.680419969542308,0,664,4,0,11,6,2,74.11801379144117
291.27771054164526,0,1159,5,1,19,12,4,327.7303859474879
46.154535767342296,1,771,0,0,12,4,2,135.21742387222096
73.60585889798448,0,538,4,0,8,3,1,114.11666418957114
292.6153481618937,0,1152,2,0,19,1,1,324.71112689181604
232.45473401274558,1,545,1,0,9,1,1,290.8511378072786
281.2901207116594,1,1379,1,0,22,11,4,359.3894396736056
242.95280937836876,0,1419,2,0,23,1,1,285.18207682818644
197.26167012594402,1,675,5,1,11,10,4,286.82956568018034
88.94313466458676,1,1110,0,0,18,1,1,179.78978128972312
101.43002530135999,0,1019,6,1,16,3,1,140.02746796562457
284.4449665480891,0,1239,6,1,20,5,2,313.4261941128962
258.88455676591514,1,664,6,1,11,3,1,319.1212419567486
111.0496822904863,0,586,5,1,9,2,1,155.68466695525035
115.11388819810763,0,398,2,0,6,12,4,171.7217303538676
92.819845131386,0,843,2,0,14,5,2,153.16805805440794
101.20839207437616,1,886,0,0,14,6,2,184.13374731990737
258.8969025551918,1,648,6,1,10,10,4,347.8294684442907
8.09952269400482,0,446,5,1,7,11,4,69.47197483876735
133.6355232273098,1,648,1,0,10,4,2,207.26179020109527
283.1377051657328,1,723,6,1,12,6,2,333.6642703606592
165.0777247789286,0,183,0,0,3,6,2,180.91081304752487
137.88150809245153,1,950,5,1,15,4,2,211.19222686510096
97.14909238637848,0,1212,0,0,20,2,1,158.67709790063694
26.80422580926163,1,463,5,1,7,12,4,130.6890203901475
71.2235110181163,1,562,6,1,9,9,3,153.70712267096445
31.685230931377024,1,133,6,1,2,9,3,122.14457240636928
42.37633176605133,0,837,1,0,13,4,2,105.9545615388488
53.2373805172496,0,615,1,0,10,8,3,89.54588802333626
94.09868246486215,1,1234,0,0,20,2,1,198.1798625135276
8.24992059868296,1,1306,5,1,21,2,1,122.40227383865405
285.2924462500081,1,1113,1,0,18,12,4,359.0335200983049
41.52663233970749,0,302,2,0,5,3,1,99.08298531319149
118.02891734607819,1,285,2,0,4,10,4,177.50627562490686
264.4606301158603,0,699,2,0,11,4,2,285.1637243993555
36.43755120627486,0,890,3,0,14,8,3,108.30269534718282
147.66325426746565,0,45,2,0,0,8,3,179.7732531952958
254.21116127471174,0,713,1,0,11,9,3,287.5551766845573
169.30397409007134,0,124,2,0,2,12,4,215.6937043462338
67.05136064971421,0,374,5,1,6,6,2,123.95454015119047
221.97531176671149,1,516,0,0,8,11,4,286.2414218600034
205.9956135459148,0,58,6,1,0,4,2,236.43051087407014
111.84484243134267,0,377,2,0,6,12,4,142.0154647569989
18.65707266650567,0,906,2,0,15,6,2,84.4195806743633
7.320083519347701,1,1436,3,0,23,11,4,124.15579401858193
248.49090052251563,1,1122,6,1,18,10,4,325.61326145347493
99.85942165992522,1,441,5,1,7,8,3,194.93301047211637
45.64212008874186,0,1356,5,1,22,12,4,121.11683843716939
157.97261171807972,1,633,1,0,10,9,3,234.3616705789013
276.6458222389016,0,511,6,1,8,8,3,317.8348137244583
7.501855034107326,0,1220,4,0,20,4,2,66.16687559504636
21.56234449954227,0,574,0,0,9,5,2,89.65372653325132
128.02825511259636,1,1063,2,0,17,1,1,220.47738960386945
204.4099424927437,0,234,5,1,3,9,3,242.70068905465212
145.4496353362798,1,478,3,0,7,8,3,215.9624198766685
269.77678934729437,1,1417,4,0,23,9,3,343.5510101648273
18.004943883556052,1,351,2,0,5,8,3,100.82934852174571
105.34155654490435,0,1223,0,0,20,3,1,151.52084163090123
108.64762736967262,1,671,6,1,11,12,4,199.30968083416974
105.3375316659708,1,1378,5,1,22,6,2,192.23173902005968
148.86734407640023,1,599,1,0,9,9,3,222.23346137559997
238.2202283324101,1,713,1,0,11,2,1,287.7473651902451
98.77537183883112,0,568,3,0,9,8,3,151.9261748062807
224.62254595649975,0,302,5,1,5,5,2,266.3910227148961
48.20731402732606,0,1215,0,0,20,12,4,134.7899586467306
170.41383241201532,1,825,4,0,13,10,4,239.5998501944835
115.65096757133581,0,727,5,1,12,12,4,161.99604218841208
164.06718667719332,0,535,3,0,8,4,2,198.12868415795478
36.78617635981358,1,1112,0,0,18,8,3,143.46103006536313
286.271539794468,0,500,0,0,8,8,3,304.7407684625024
272.33316445652446,1,342,1,0,5,4,2,333.6515633432304
248.78690976573554,1,118,6,1,1,4,2,310.0230408102571
268.3709328994753,0,1257,3,0,20,9,3,286.1881692748384
48.2729217035384,1,105,1,0,1,2,1,127.20749894342013
153.59792304080145,1,1216,6,1,20,5,2,229.66339990552754
98.78320183317439,0,545,5,1,9,9,3,145.99429667404186
266.7788526847268,1,3,1,0,0,11,4,317.0174492783672
60.884116337342604,0,1333,4,0,22,8,3,132.91462215499493
69.88387976688183,0,1066,2,0,17,9,3,129.20995064323915
207.5807646247282,0,1041,0,0,17,10,4,245.72895133939917
31.22539943086211,1,789,0,0,13,3,1,141.62817291922025
221.04831719040874,1,1095,3,0,18,9,3,287.23967667506975
84.0975500526661,1,191,5,1,3,9,3,170.93705463674775
199.97593275380848,1,337,6,1,5,10,4,278.0410364409608
262.5461469763948,0,783,4,0,13,8,3,292.31401461922195
184.83535510432222,0,1057,6,1,17,2,1,218.86943167257328
67.74170131940215,0,847,1,0,14,1,1,111.37571685435294
19.503830034068898,1,585,1,0,9,8,3,119.5601048755557
18.16112165004443,0,967,0,0,16,4,2,90.88380249465826
31.199505194132335,1,85,1,0,1,5,2,113.95343360544923
176.0462841785662,1,731,5,1,12,6,2,240.96924748761182
107.7242669419921,0,568,1,0,9,9,3,154.81303380657653
76.71655833178995,0,717,3,0,11,5,2,141.05458950771367
69.69543455017141,1,189,5,1,3,7,3,146.88681051539456
284.83155191141424,0,1300,6,1,21,6,2,315.67728374488496
40.05088988816195,1,1229,1,0,20,1,1,137.201559415287
94.92025117793314,1,1357,1,0,22,9,3,200.52708681167124
144.08579229566197,0,1210,0,0,20,7,3,191.00410167365905
5.132610191905346,0,956,0,0,15,3,1,71.05666998911738
276.68119030533876,1,413,2,0,6,9,3,344.58893893543734
34.23408427423064,1,164,2,0,2,2,1,102.11292562607949
206.32882720242088,1,881,6,1,14,4,2,268.76160080450745
190.51531576293405,1,1363,3,0,22,3,1,266.87498242366996
243.67383725589747,1,523,2,0,8,8,3,314.4516711060857
197.15938051583498,0,1429,3,0,23,12,4,249.3829008925059
231.96928807871396,0,222,5,1,3,11,4,271.7816655909877
129.26833959261563,0,407,2,0,6,2,1,150.15946252342243
149.16782589272884,1,935,1,0,15,1,1,229.09911845067634
211.9903201385037,0,709,2,0,11,10,4,222.64977649613357
172.68588271124008,1,1094,4,0,18,7,3,265.7861569023059
155.90387232868238,1,496,2,0,8,5,2,238.66090882017352
65.63972978609206,1,1115,4,0,18,11,4,161.49101772289433
81.14193693788074,1,433,2,0,7,3,1,139.60040754442815
110.75668611252108,0,214,6,1,3,2,1,149.03661963889022
7.738893699933439,1,819,6,1,13,6,2,118.82145666327858
128.1222176261699,1,738,5,1,12,4,2,215.46047008474986
5.81670035035428,1,816,5,1,13,3,1,121.2130187477321
171.67955359679434,1,34,0,0,0,8,3,234.11178007550222
212.68848684684292,1,592,4,0,9,4,2,295.7747169762396
170.8338463264623,0,129,2,0,2,8,3,184.2594003449032
209.5883920954384,1,1158,5,1,19,7,3,283.51178226681196
5.003884724081206,0,116,0,0,1,10,4,49.817614577070955
22.53538211887132,0,1341,1,0,22,12,4,102.27910996192338
211.04642005828882,1,82,1,0,1,8,3,260.4865804453014
241.85554364724732,1,879,3,0,14,4,2,316.02201554831396
216.72196341237137,1,480,6,1,8,7,3,292.72423658621943
200.58861155329774,0,159,6,1,2,6,2,231.0307639637795
213.6778858244102,1,515,3,0,8,6,2,276.417860881241
223.1790281098689,1,57,0,0,0,5,2,268.88929802231746
218.69136201843293,0,1004,6,1,16,1,1,260.38670232461914
222.71250091806024,1,1254,4,0,20,3,1,288.8698639058132
26.835813687478343,1,475,0,0,7,8,3,125.37730260587949
23.66510769091429,1,632,4,0,10,1,1,126.89294260134024
111.5303832526845,0,202,6,1,3,2,1,148.72272247799143
160.6410307918947,1,694,6,1,11,7,3,253.02837436928425
229.97262090690967,1,1363,6,1,22,12,4,314.63334793535836
103.7388065433487,1,775,6,1,12,3,1,193.59925866977972
86.15953760692227,0,1260,4,0,21,1,1,130.04605542638797
235.52725089496622,0,1123,4,0,18,5,2,263.43619884132943
78.55437117892852,0,178,0,0,2,1,1,112.03884904268966
247.14820616026668,1,76,4,0,1,11,4,316.8356460115747
57.25439716741138,1,522,6,1,8,10,4,148.98568163544874
111.04468924738066,1,1353,5,1,22,2,1,209.15595126530047
123.31730478078514,1,242,6,1,4,2,1,197.15016023171773
93.35558195575464,1,64,1,0,1,7,3,167.19468676730767
5.990289596668731,0,1381,1,0,23,5,2,63.825350497034385
74.47523105726812,1,285,6,1,4,9,3,143.69022073511937
104.60779986926775,0,512,6,1,8,12,4,154.51698677828477
97.51934388536552,0,1123,3,0,18,5,2,148.96298937210764
236.7388714607761,1,141,6,1,2,10,4,292.8035503493782
18.97348994825954,1,246,4,0,4,4,2,107.73227679343528
119.739866398296,1,1046,1,0,17,3,1,220.1363706180166
16.067059395935168,0,9,3,0,0,12,4,83.60938315731732
279.54103200805775,0,1024,2,0,17,4,2,306.1813190280362
238.11178392417344,0,781,5,1,13,2,1,268.98563229531635
294.737671775214,1,347,2,0,5,8,3,351.9334854637705
273.49735685032545,1,883,1,0,14,8,3,338.3157646292892
98.1647677742449,0,462,3,0,7,6,2,147.55811568082478
209.01710663752118,1,1366,3,0,22,2,1,285.58861126404395
95.43345580613048,1,597,6,1,9,2,1,178.86326328798043
267.0223004392391,0,1077,0,0,17,10,4,294.39137106908004
126.17209664036571,0,385,6,1,6,2,1,169.51609078740864
115.88682486174848,1,1200,1,0,20,4,2,183.50658462952313
274.65027954883334,0,415,1,0,6,10,4,299.1453615600275
251.83838484785701,0,731,2,0,12,5,2,259.06282535223045
290.09199824246895,1,1154,3,0,19,5,2,354.55795824258917
24.613985244461823,0,1333,6,1,22,11,4,92.08156526400255
76.78496902146367,0,1082,3,0,18,10,4,149.70679427355398
93.75303562077848,1,961,1,0,16,9,3,184.56093707995998
130.1838579816548,1,997,3,0,16,3,1,210.04977398937027
144.57336355481812,1,584,6,1,9,4,2,226.22884331201587
90.98436627968772,0,988,5,1,16,8,3,142.31593030615414
238.1828748277834,1,827,1,0,13,11,4,317.4559008437417
70.85702262309167,0,751,4,0,12,7,3,131.45864183597908
210.47260742323834,0,451,5,1,7,9,3,239.34711039717791
256.27165309966875,1,505,1,0,8,4,2,303.8119201759096
183.09098055207795,0,177,3,0,2,5,2,206.09505846025368
109.47688313838215,1,1037,2,0,17,8,3,196.76971940097178
60.42791644801214,0,31,1,0,0,7,3,95.26721700455295
44.63212734909032,0,167,6,1,2,2,1,88.1276699772656
224.53154804897318,1,421,2,0,7,5,2,279.5250237199777
143.39393928713721,1,203,2,0,3,11,4,214.9201061082088
18.664267594373452,1,1079,0,0,17,7,3,117.69393904628939
295.23265454807296,0,181,3,0,3,9,3,313.11799491481975
203.03443898175206,1,657,4,0,10,10,4,274.42528826803493
254.03385267095825,1,1055,6,1,17,4,2,326.71629315483915
134.26565803851838,1,848,5,1,14,3,1,217.55116378019076
286.85439313836736,0,851,6,1,14,7,3,313.71254740720053
63.85988117261755,0,495,6,1,8,6,2,122.83309172906756
59.61515626695075,1,648,4,0,10,11,4,126.36661741851465
267.6487467572559,0,1104,6,1,18,3,1,294.4263550202444
268.0565338816898,0,685,2,0,11,6,2,285.0679943220144
152.21074822221743,1,1007,5,1,16,1,1,233.57421628187842
42.1069748294237,1,1191,4,0,19,5,2,133.34992915622462
95.03885516996522,1,352,3,0,5,8,3,179.47790894157407
227.47493972016795,1,175,4,0,2,10,4,294.39650864201053
254.56761286038451,0,667,5,1,11,11,4,275.21972992443614
107.55815058472103,1,551,2,0,9,1,1,185.90268931836727
23.06393613597601,0,215,5,1,3,11,4,70.49664576086636
201.3893710639703,0,1094,0,0,18,9,3,246.32660404337219
223.1516272242966,0,898,2,0,14,3,1,247.8207601641167
130.08432937978932,0,947,2,0,15,3,1,166.04455779187563
177.01379542727145,1,1021,5,1,17,10,4,246.76252875087016
296.27459176960457,0,626,3,0,10,9,3,315.0856484043804
77.27458681109952,1,734,6,1,12,3,1,154.1436996001217
174.02841967077902,1,323,6,1,5,6,2,230.44677162836945
185.23332200097954,1,1053,3,0,17,11,4,266.87179667595495
166.98662282721662,0,1362,5,1,22,1,1,223.90017664735376
261.39321959341976,1,1258,1,0,20,7,3,334.14466628757697
183.47722191702434,1,587,0,0,9,11,4,243.61493414884657
154.82755660543054,0,71,3,0,1,1,1,180.63882288266296
41.28943286504608,0,1264,2,0,21,7,3,113.58494554152553
212.4467137915605,0,827,5,1,13,7,3,249.7385228821324
43.971671640936606,1,1120,3,0,18,4,2,142.69930740051126
12.83811854244598,0,433,0,0,7,7,3,66.31451317046103
149.11669310372136,1,1240,3,0,20,9,3,230.9849675399423
173.87135528358104,0,1207,2,0,20,4,2,211.83203832713326
299.7209481052946,1,24,0,0,0,6,2,348.3871723142631
215.1364043643095,0,813,3,0,13,7,3,255.34182380857698
255.3341444671353,1,687,6,1,11,1,1,311.3137214587932
107.18447151407283,0,947,6,1,15,3,1,164.45352439550385
155.12983136109042,1,373,6,1,6,8,3,218.1595064038265
292.4093522452474,0,141,6,1,2,6,2,305.3728378832562
128.129622882119,1,394,6,1,6,12,4,198.1646281186936
243.15067531670326,1,756,0,0,12,11,4,300.0981404198646
160.16678973462635,1,388,2,0,6,3,1,214.02882898243254
71.06874620136891,0,668,3,0,11,12,4,120.67140514384405
176.22349797721043,1,560,5,1,9,11,4,259.8572189452295
69.32829836924485,0,999,2,0,16,6,2,123.87275324996124
5.892962013343633,0,591,4,0,9,8,3,60.71798457509386
74.58932456463626,0,208,5,1,3,4,2,119.83485426805373
61.977430544751655,0,913,3,0,15,1,1,96.35506273308235
114.42174727383295,1,306,1,0,5,3,1,191.33024769570076
267.13608662373997,1,432,0,0,7,9,3,303.5789369394986
119.41665671160936,1,1017,3,0,16,7,3,199.00601026443465
254.33035010984236,1,392,1,0,6,6,2,308.74149675125125
168.90584093881648,1,89,4,0,1,6,2,235.8191872896145
7.246337745657247,0,519,1,0,8,10,4,70.91404611871778
60.67733030644847,1,558,6,1,9,9,3,152.1323954484247
279.72702333637073,0,988,6,1,16,8,3,324.2941295201318
183.23116662832697,0,1021,5,1,17,7,3,247.71063628062663
279.2163232788208,1,0,4,0,0,1,1,322.9051266262937
96.4854059895186,1,1089,0,0,18,5,2,184.07990911221984
216.38590159340913,0,1075,6,1,17,2,1,251.4969711674923
232.74742216969165,1,249,0,0,4,10,4,288.68356447239665
292.8313828071954,1,488,3,0,8,5,2,347.5696114252772
10.362062534843407,0,1104,5,1,18,3,1,88.43448793270855
285.90997846135764,1,829,0,0,13,6,2,320.3554671242921
120.51911419322872,1,488,3,0,8,6,2,195.0903572367673
252.20775969473576,0,1096,3,0,18,12,4,301.35610307539946
165.69031087521975,0,909,1,0,15,3,1,207.30607222945258
171.57161519484282,0,735,0,0,12,10,4,217.32480823112135
111.01647701500278,1,8,6,1,0,3,1,168.35236770331403
249.39941416156827,0,931,6,1,15,10,4,293.1775031479503
82.88400339716085,1,259,0,0,4,7,3,172.27228342000157
150.2112089226889,0,1324,1,0,22,7,3,203.6173687589576
170.25147713640524,1,272,2,0,4,9,3,232.26245103931691
224.04372256110906,1,43,1,0,0,2,1,279.6167958573815
144.13242442725343,0,541,0,0,9,10,4,178.07270119159182
205.68345515765066,1,503,3,0,8,9,3,261.58068898024476
148.16175842265272,1,507,3,0,8,3,1,225.04769143735317
199.49958790278544,1,1334,5,1,22,2,1,288.27936987324915
203.87232548140372,1,395,2,0,6,9,3,262.0779929514663
214.2852603561269,0,1205,3,0,20,2,1,239.35027271106955
247.87343918879617,1,234,2,0,3,7,3,295.8257336313202
164.5131554831756,1,888,0,0,14,4,2,241.5237585879093
62.017058341618515,0,188,5,1,3,9,3,102.61795071332048
205.49404827762132,0,330,5,1,5,12,4,251.87470721421926
27.749834630187753,0,213,4,0,3,11,4,77.89342902561312
